text,category
"FIFA 인판티노 회장 ""이번 대회 후 월드컵 64개국 참가 확대 방안 논의"" FIFA 회장은 2030년 월드컵부터 출전국을 64개국으로 대폭 늘리는 방안을 본격적으로 검토하겠다고 밝혔다. 인판티노 회장은 모든 국가가 월드컵 참가의 꿈을 꿀 수 있어야 한다고 강조하며, 작은 국가들이 월드컵 참가 기회를 얻지 못하면 발전을 위한 동기부여를 잃게 된다 월드컵 본선 참가국이 64개국으로 늘면 총 128경기가 치러지게 되며, 32개국 체제 때보다 2배가 늘어나는 수치다",문화/트렌드
인판티노 FIFA 회장 “월드컵 출전국 64개국으로 확대 방안 논의” FIFA 회장은 2030년 월드컵부터 출전국을 64개국으로 늘리는 방안을 검토하겠다고 밝혔다. 월드컵은 유럽과 남미뿐만 아니라 사실상 전 세계를 위한 것이어야 한다. 모든 국가가 월드컵 참가의 꿈을 꿀 수 있어야 한다 월드컵 본선 참가국이 64개국으로 늘면 총 128경기가 치러진다.,문화/트렌드
"'64개국 월드컵' 시대 열리나…FIFA 회장 ""이번 대회 끝나고 본격 논의"" FIFA 회장 잔니 인판티노가 2030년 월드컵부터 출전국을 64개국으로 대폭 늘리는 방안을 본격적으로 검토하겠다고 밝혔다. 인판티노 회장은 모든 국가가 월드컵 참가의 꿈을 꿀 수 있어야 한다고 강조하며, 작은 국가들이 월드컵 참가 기회를 얻지 못하면 발전을 위한 동기부여를 잃게 된다 월드컵 본선 참가국이 64개국으로 늘면 총 128경기가 치러지게 되며, 이는 32개국 체제 때보다 2배가 늘어나는 수치",문화/트렌드
"유해란 메이저 2연승한 날, 김주형도 PGA서 웃었다 한국 골프가 PGA·LPGA 투어에서 동반 우승한 건 5년 만에 다시 나타났다. 유해란이 에비앙 챔피언십 우승을 이뤄냈으며, 김주형은 스코틀랜드에서 PGA 투어 우승컵을 들었다. 유해란은 LPGA 투어 메이저 대회 에비앙 챔피언십에서 연장 끝에 우승을 이뤄냈다. 최종 4라운드에서 버디 1개와 보기 1개를 맞바꿔 이븐파 71타를 기록했다. 김주형은 PGA 투어에서 2년 9개월 만에 우승을 추가했다. 13일 스코틀랜드 르네상스 클럽(파70)에서 열린 제네시스 스코티시 오픈 4라운드에서 버디만 6개 잡아냈다.",문화/트렌드
"유해란, LPGA 에비앙 챔피언십 우승…2회 연속 메이저 제패(종합) 유해란이 2회 연속 미국여자프로골프(LPGA) 투어 메이저 대회를 제패하며 새 메이저 퀸의 탄생을 알렸다. 헨더슨과 연장 접전 끝에 승리한 유해란은 우승 상금 140만 달러(약 21억원)를 받았다. 유해란은 이 대회가 메이저 대회로 승격된 2013년 이후 김효주, 전인지, 고진영에 이어 우승한 네 번째 한국 선수로 기록됐다.",문화/트렌드
“유해란은 쉬지 않는다” 복통에도 퍼터 잡아…‘메이저퀸’ 뒤엔 무수... 유해란이 12일 프랑스 에비앙 리조트 골프클럽에서 열린 미국여자프로골프(LPGA) 메이저 대회 아문디 에비アン 챔피언십 정상에 올라 트로피를 들었다. 유해란은 최종 합계 19언더파 265타로 브룩 헨더슨과 동타를 이뤄 연장 끝에 우승을 차지했다. 유해란은 쉬지 않는다.'메이저 여왕' 유해란의 탄생에는 무수한 땀방울이 있었다.,문화/트렌드
"유해란, 에비앙 챔피언십 정상…메이저대회 2연속 우승 유해란이 미국여자프로골프(LPGA) 투어 메이저 대회에서 2회 연속 우승했습니다. 유해란은 72홀 합계 19언더파 265타 동타인 캐나다 브룩 헨더슨과 연장전 접전을 벌인 끝에 버디를 잡아 파에 그친 헨더슨을 따돌렸습니다. 한국 선수가 한 시즌에 메이저 대회 2승 이상을 기록한 건 2019년 고진영 이후 7년 만입니다.",문화/트렌드
"신네르, 츠베레프 꺾고 윔블던 2연패…메이저 5승째 네이버스포츠가 언론사 분류와 기술 기반의 자동 분류 시스템을 사용하여 스포츠 기사 섹션 정보를 제공합니다. 오분류 제보는 네이버스포츠로 제보할 수 있습니다. 언론사 페이지(아웃링크)로 이동해 볼 수도 있습니다.",문화/트렌드
"[속보]박홍근 예산처 장관 “내년 예산 800조원대로”···올해보다 10%... 박홍근 기획예산처 장관은 2027년 예산안을 발표하여 내년도 총지출을 올해 본예산보다 10% 이상 늘린 800조원 플러스알파 규모로 편성하겠다고 밝혔다. 정부는 재정투자를 반도체, AI 데이터센터, 피지컬 AI 등 ‘3대 메가 프로젝트’에 우선 배분하고, 지방 주도 성장과 양극화 구조 개선을 위한 ‘모두의 성장’, 국민 안전과 평화 기반 구축에도 집중할 방침이다. 박 장관은 내년 국세수입은 500조원 이상이 될 것으로 전망하며, 세수 증가분은 미래대응기금에 적립해 중장기 투자 재원으로 활용할 계획이라고 말했다.",경제|IT/과학|정치
카트로 출입구 막은 홈플러스…직원들 “출근 뒤 휴업 통보 받아” 홈플러스가 대형마트 임시 휴업을 시작해 시민들의 혼란을 부추겼다. 직원들도 출근한 뒤에야 사실을 파악한 것으로 알려졌다. 민주노총 서비스연맹 마트산업노조 홈플러스지부장은 '전 매장 임시 휴업이라는 결정을 회사는 노조와 직원에게 단 한마디 공지도 없이 통보했다'고 비판했다.,경제
"한국 골프 '역사적인 날'···김주형 3년 만에 웃은 날, 유해란은 2주 ... 김주형은 PGA 제네시스 스코틀랜드 오픈에서 우승을 차지하며 통산 4승째를 달성했다. 유해란은 LPGA 아문디 에비앙 챔피언십에서 우승을 차지하며 세계 여자 골프 최강자로 올라섰다. 한국 남녀 골프가 미국프로골프(PGA) 투어와 미국여자프로골프(LPGA) 투어에서 나란히 정상에 올랐다.",문화/트렌드
"[단독]배재고 학생 만나는 이재오 ""민주화 운동 알려줄 것""(종합) 이재오 이사장은 15일까지 배재고등학교 전교생 대상 민주화 교육을 진행하고, 학생들에게 민주화 운동과 한국 민주주의 발전 과정에 대한 역사적 사실을 설명할 것이라고 말했다. 배재고등학교는 1~3학년 전교생 대상 민주시민 교육을 실시하고, 이사장이 직접 강연에 나선다. 특히 정근식 서울시교육감의 요청으로 진행된 이번 교육은 학급별 2시간씩 진행되고 있다. 시교육청은 배재고 사태를 계기로 혐오 발언 관련 가이드라인 등을 포함한 민주시민교육 종합 계획 준비에 박차를 가하고 있다. 특히 정근식 교육감은 학생선수 뿐 아니라 모든 학생들이 사회적 약자나 누굴 조롱, 비난, 비방하거나 혐오 발언을 하는 것에 대한 가이드라인을 만들어야 한다고 말했다.",사회/세계
"17곳 총상 입고도 항일투쟁…독립운동가 마춘걸 생애 재조명 광주 고려인마을은 고려신문과 공동 추진하는 '연해주 고려인 독립유공자 후손 발굴 및 지원사업'의 26번째 인물로 마춘걸 선생을 선정했다. 마춘걸 선생은 일제강점기 연해주와 만주 일대에서 무장투쟁과 독립운동 조직 활동에 헌신했으며, 1923년에는 블라디보스토크 신한촌에서 무장단체 '적기단'을 조직해 항일투쟁을 이어갔다. 마춘걸 선생은 1957년 소련 군사법원 재심에서 무죄를 선고받아 명예를 회복했으며, 대한민국 정부도 여러 차례 심사와 재심 끝에 항일독립운동 공적을 인정해 2019년 건국훈장 애국장을 추서했다.",사회/세계
"""스트리머 모여""...씨미, 게임 랜선 운동회 연다 마플코퍼레이션은 '씨너지'라는 종합 게임 랜선 운동회를 개최, 스트리머 간 유대감을 다지는 동시에 색다른 시청 묘미를 제공하고자 한다. 씨너지는 다양한 스트리머들이 참가해 활동 장르를 불문하고, 국내 인기 스트리머들과 방송하는 신인 스트리머들에게는 인지도를 쌓을 수 있는 기회가 될 것으로 기대된다. 이번 콘텐츠는 누구나 쉽게 참여하고 몰입할 수 있도록 난이도가 높지 않은 게임으로 구성해 진입장벽을 낮춘 점이 특징이다.",문화/트렌드
"화성시, 경마공원 유치 범시민 서명운동 돌입…20만 명 목표 화성시가 서울경마공원 이전 유치를 위한 본격적인 여론 결집에 나섰다. 시민 공감대를 확대하기 위해 '화성경마공원 유치를 위한 범시민 서명운동'을 시작했다. 20만 명 참여를 목표로 하며, 접수된 서명을 향후 한국마사회 등 관계기관에 전달해 화성시의 유치 의지를 적극 알릴 방침이다.",사회/세계
"호르무즈 긴장 격화에 국제유가 4%대 급등 호르무즈 해협 둘러싼 미국과 이란의 공방이 격화하면서 국제 유가가 4%대 급등했습니다. 블룸버그 단말기에 따르면 이날 오후 1시46분 기준 9월 인도분 브렌트유 선물은 전 거래일 대비 4.26%(3.24달러) 오른 배럴당 79.25달러에 있습니다. 이달 들어 원유는 중동 긴장이 다시 고조되며 반등세를 이어가고 있으며, 이는 종전 양해각서(MOU) 합의로 공급 확대 기대가 커지며 나타났던 하락분 일부를 되돌린 겁니다.",경제|사회/세계
민주 ‘선호투표제’ 결정 또 불발…전대룰 놓고 계파 갈등 격화 더불어민주당이 8·17 전당대회 당대표 선출 방식인 ‘선호투표제’ 도입 여부를 놓고 주말 동안 논의를 이어갔지만 끝내 결론을 내리지 못했다. 친명계와 친청계가 제도 도입을 둘러싸고 맞서면서 전당대회 룰을 둘러싼 계파 갈등도 계속되는 모습이다. 민주당은 오는 16~17일 당대표·최고위원 후보 등록 전까지 선호투표제 도입 여부를 최종 정리한다는 방침이다.,정치
"김영훈 노동장관 ""노조 없는 노동자 위한 K-노동회의소 설립"" 김영훈 고용노동부 장관이 'K-노동회의소' 설립을 제안하여 비정형 노동자를 포괄하기 위한 기반을 마련하겠다는 구상이다. 이러한 방안으로 전통적 고용 관계를 중심으로 만들어진 사회 안전망을 '모든 일하는 사람을 위한 사회안전 매트'로 확장하는 첫걸음이라고 밝혔다. 노동부는 이와 함께 비정형 노무 제공자에 대한 사회보험 적용도 확대하기로 했다.",경제|정치
"'폭염' 속 길 잃은 치매노인…7시간만에 수색견이 찾았다 A씨(70대)씨가 인천 강화도 요양원에서 실종됐으나 7시간여만에 구조됐다. 경찰은 신고를 받고 출동해 인근 지역을 수색, A씨를 2.5㎞ 거리 야산 능선에 쓰러져있는 상태로 발견했다. A씨는 탈수 등 온열증상도 보였으나 치료를 받고 가족 확인 후 다시 요양원으로 복귀한 것으로 알려졌다.",사회/세계
"영동 텃밭서 80대 노인 숨진 채 발견…온열질환 의심 80대 남성이 충북 영동군에서 무더위 속 밭일을 하다가 숨졌다. 경찰은 A씨가 텃밭에서 홀로 일을 하다가 온열질환에 의해 숨졌을 가능성에 무게를 두고 있다. 당시 영동에는 폭염경보가 발효 중이었으며, 한낮 최고 기온은 35.2도였다.",라이프|사회/세계
"29년간 홀몸노인 안부 물었다… hy 프레시 매니저, 복지부 장관 표창 탁정숙 프레시 매니저가 보건복지부 장관 표창을 받았다. 그는 홀몸노인 안부를 꾸준히 살피며 지역사회 안전망을 구축한 공로로 표창을 받았다. 프레시 매니저는 29년 동안 프레시 매니저로 활동하며 홀몸노인 안부를 챙겨왔다. 그는 작은 관심이 어르신들께는 큰 힘이 된다고 생각한다. 현재 전국 1만1000여 명 프레시 매니저가 6만4000여 명 홀몸노인을 정기적으로 살피고 있으며, 누적 지원금은 220억 원을 넘어섰다.",경제|정치
"관광객 들이받은 성난 야생 들소…노인 2.4m 공중으로 '붕' 떴다 미국 옐로스톤 국립공원에서 야생 들소가 관광객을 공격해 공중으로 내던지는 사고가 발생했다. 들소는 사납게 머리로 노년의 남성을 들이받았으며, 이 충격으로 남성은 약 2.4미터 높이 공중으로 솟구쳤다가 바닥으로 추락했다. 피해 남성은 엉덩이와 다리에 심한 통증을 호소했으나, 다행히 외관상으로 드러나는 큰 출혈이나 부상은 발견되지 않은 것으로 알려졌다.",사회/세계
"美 옐로스톤 캠핑장서 날벼락…들소가 노인 들이받아 미국 옐로스톤 국립공원에서 할아버지가 갑자기 들소의 공격을 받아 공중으로 튕겨 올라간 사고의 영상이 퍼져 화제다. 들소는 캠핑장 곳곳을 돌아다니며 방문객들을 위협한 것으로 전해졌으며, 이번 사고는 들소의 번식기 기간에 발생했다. 할아버지가 상당히 심각한 부상을 입었으며 아직 안심할 수 있는 상태는 아니다",사회/세계
"'쥬라기 공원 그랜트 박사' 샘 닐, 별세…향년 78세 [N해외연예] 한국어 뉴스 요약 전문가가 제공하는 본문 분석 결과는 없습니다. 본문은 검색 링크와 언론사 페이지의 정보를 제공합니다. 해당 언론사는 분류 제보하기 개별 기사의 섹션 정보를 따르며 선정합니다.",문화/트렌드
"""욕심이 끝이 없구나"" 고영욱이 겨냥한 연예인은? 한국어 뉴스 요약 전문가가 제공하는 뉴스 본문을 분석하여 가장 중요한 핵심 내용을 요약합니다. 본문 듣기를종료하였습니다. 본문의 검색 링크는 AI 자동 인식으로 제공됩니다. 오분류 제보하기 개별 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다.",라이프
"최유정, 연예계 생활 고민 “성향이 맞는지…” 결국 눈물 (귀묘한 이야... 한국어 뉴스 요약 전문가가 제공하는 뉴스 본문을 분석하여 가장 중요한 핵심 내용을 요약합니다. 본문 듣기를종료하였습니다. 본문의 검색 링크는 AI 자동 인식으로 제공됩니다. 오분류 제보하기 개별 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다.",문화/트렌드
"“계엄 당일 국회 CCTV, 김민석이 미리 준비한 것”[정치를 부탁해] 김준일: 정치인을 하게 되면 의도적으로 의도를 가지고 하는 것 같아요. 본인은 정치를 하게 되면 의도적으로 의도를 가지고 하는 것 같아요. 정광재: 미국 금리가 우리나라 금리보다 높습니다. 따라서 환율이 잡기 어려울 것 같습니다. 김준일: 보수 언론을 많이 보고, 제가 출연하는 방송이 한 17개 정도 됩니다. 저는 다 봐요. 솔직히 얘기하면은 동아일보 많이 봐요.",정치
"박지성 ""축구협회 청문회 안 간다""…불참 이유 들어보니 박지성 K-축구혁신위원회 위원장이 대한축구협회 대상 국회 청문회에 불참 의사를 밝혔다. 박 위원장은 '굳이 나갈 이유가 없다'며 축구협회와 관련해 할 이야기가 없다고 말했다. 북중미 월드컵 32강 진출 실패를 계기로 대한축구협회 운영 실태와 국가대표팀 감독 선임 절차 등을 점검하기 위해 청문회가 열린다.",문화/트렌드
"포천시, 하반기 인문아카데미… 자녀교육·정신건강·경제 강연 포천시가 8월부터 11월까지 '2026년 하반기 포천 인문아카데미'를 개최, 시민들의 인문학적 소양을 높이기 위해 다양한 강연을 준비했다. 첫 강연은 다음달 19일 오후 7시 반월아트홀 소극장에서 열리며, 자라다남아미술연구소 대표 최민준 대표가 '자존감을 키워주는 소통 양육법'을 주제로 강연할 예정이다. 마지막 강연은 11월17일 열리며, 머니트레이닝랩 대표 김경필 경제전문가가 '불확실성 시대 속 개인 자산관리'를 주제로 강연할 예정이다.",문화/트렌드
"김하수 전 청도군수, 부친 묘소 인근서 숨진 채 발견 김하수 전 청도군수가 13일 경북 청도군 청도읍의 한 야산에서 숨진 채 발견됐다. 김 전 군수의 유서가 발견된 것으로 추정되며, 경찰은 정확한 사망 경위를 조사하고 있다. 김 전 군수는 지난 6·3 지방선거에서 재선에 도전했으나 낙선했다.",사회/세계
"장윤기 부친 ""짐 정리했을 뿐"" 해명…수사단 확대 편성 경찰청은 '장윤기 사건'의 부실 수사 의혹을 파헤치기 위해 기존 특별수사팀을 '특별수사단'으로 확대 편성했습니다. 수사단은 광주경찰청장실과 경찰서장실 등을 압수수색하고, 당시 지휘부가 부실·은폐 수사에 조직적으로 개입했는지를 조사할 방침입니다. 장윤기의 아버지인 장 모 경감은 증거인멸의 고의성을 전면 부인한 것으로 확인됐습니다.",사회/세계
"부친 장례식 불참 모즈타바, 서면 메시지 ""반드시 복수"" 아야톨라 모즈타바는 아버지의 장례식에도 모습을 드러내지 않아 건강 이상설 등 의혹이 끊이지 않는 가운데, 아버지와 전쟁 희생자에 대한 복수를 다짐하는 서면 메시지를 내놨다. 모즈타바는 '복수는 우리 국민의 요구이며 반드시 실행되어야만 한다'며, 이 복수가 본인이나 다른 고위 관리들의 생존 여부와는 무관하다는 사실을 분명히 알아야 한다고 경고했다. 모즈타바는 부친의 죽음에 대한 복수를 다짐하며, 이맘 호메이니와 아야톨라 하메네이의 가르침에 새로운 차원을 부여한 것 같았다.",라이프
"김창옥, 박세리 부친 고소 기자회견 언급 ""플래시가 너무 잔인해"" (남겨... 한국어 뉴스 요약 전문가가 제공하는 본문 분석 결과입니다. 본문은 언론사의 분류를 따르며, 각 기사에 대한 섹션 정보를 제공합니다. 해당 언론사는 선정하여 언론사 페이지(아웃링크)로 이동할 수 있습니다.",문화/트렌드
"""장윤기 '강간·살인' 서장이 반대했다"" 증언… 부친 ""증거인멸은 짐 정... 경찰청 국가수사본부 특별수사팀이 11일 광주경찰청 압수수색을 진행하여 장윤기에게 대한 '봐주기 수사'를 수사 중인 것으로 전해졌다. 장윤기 부친은 경찰에 출석해 증거인멸 의도를 부인하며, 중요 증거물을 치운 데 대해 '짐 정리 차원이었다'고 진술한 것으로 알려졌다. 경찰이 장윤기에 대한 일반 살인죄를 적용했으나, 보완수사에 나선 검찰이 강간 등 살인죄로 혐의를 변경해 재판에 넘겼다.",사회/세계
"홈플러스, 오늘부터 전 점포 임시휴업 홈플러스가 운영자금 고갈로 대형마트 임시휴업을 결정했다. 몰 부문은 입점주들이 원하는 경우 영업을 계속할 예정으로, 사고 방지를 위해 안전관리에 만전을 기할 것 20일까지 운영자금 확보 상황과 법원의 최종 결정을 지켜본 뒤 영업 재개 여부를 결정할 계획이다.",경제
"술집서 불붙은 채 탈출…비상구 찾다 화장실 앞 숨졌다 태국 방콕의 술집에서 대형 화재가 발생해 최소 27명이 숨지고 60명 넘게 다쳤습니다. 술집에 비상구가 있었지만, 테이블과 의자들로 막히거나 아예 잠겨 있었다는 의혹이 제기돼 당국이 수사하고 있습니다. 이번 화재는 태국에서 17년 만의 참사로 기록됐습니다.",사회/세계
"“시신 대부분 화장실서 발견됐다”…술집 화재 27명 사망, 태국 ‘발칵... 태국 방콕의 술집에서 큰 불이 나 27명이 숨지고 60명 이상이 다쳤다. 술집 내부에 많은 손님이 갇혀 있었고 비상구가 없는 쪽으로 많은 손님이 몰리면서 인명피해가 컸다. 화재는 최초 신고 후 30분 만에 진화됐으나 술집의 라이브 공연 홍보 게시물에 따르면 내부 수용 인원은 300명이 넘고 비상구도 4곳이 있었다.",사회/세계
"술집 화재에 최소 27명 사망…시신 대부분 화장실서 발견, 태국 발칵 태국 방콕 북부의 술집에서 불이 나 최소 27명이 사망한 대형 화재가 발생했다. 아누틴 찬위라꾼 태국 총리는 이날 발생한 화재로 최소 27명이 사망했으며, 원인은 조사 중이라고 밝혔다. 화재 진압 후 술집은 새까맣게 그을렸으며, 많은 사람이 실종 상태라는 보도가 나왔다.",사회/세계
"""화장실서도 말 못 해""…'김부장' 윤경호, '13시간 묵언수행' 시작했다 한국어 뉴스 요약 전문가가 제공하는 본문 분석 결과입니다. 본문은 언론사 페이지의 링크를 제공하며, 일부는 미제공될 수 있습니다. 해당 언론사는 분류를 따르며, 각 기사의 섹션 정보를 제공합니다.",문화/트렌드
"리센느, 67평 새 숙소에 감격…""화장실에 욕조도 있다"" 한국어 뉴스 요약 전문가가 제공하는 정보는 AI 자동 인식으로 검색 링크를 제공합니다. 일부 기사는 미제공될 수 있고 동일한 명칭이 다수 존재하는 경우에는 전체 검색 결과로 연결됩니다. 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.",문화/트렌드
"월드컵 파이널4 빅매치, 프랑스와 잉글랜드 결승행?[한국스포츠레저·스... 네이버스포츠가 언론사 분류와 기술 기반의 자동 분류 시스템을 사용하여 스포츠 기사 섹션 정보를 제공합니다. 오분류 제보는 네이버스포츠로 제보를 부탁드립니다. 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.",문화/트렌드
"코바코 ""스포츠 중계 채널 다변화, 대중적 확산·시청 만족도 높인다"" 올림픽·월드컵 등 대형 국제 스포츠 경기를 중계하는 채널이 다양해질수록, 해당 이벤트의 대중적 확산과 시청자 만족도에 긍정적인 영향을 미친다. 시청자가 체감한 '채널 접근 편의성' 지표는 3.17점에서 3.39점으로 유의미하게 상승했고, '대중적 화제성' 인식은 2.43점에서 3.03점으로 수직 상승했다. 국민들은 '보편적 시청권' 요구가 매우 높아, 올림픽이나 월드컵 같은 국제 스포츠 경기는 누구나 무료로 볼 수 있어야 한다고 생각하고 있다.",문화/트렌드
"홍명보가 괴물인가? 비판 못 견디는 엘리트 스포츠의 한계. 홍명보 감독은 수비 축구를 하다가 변화를 주지 못한 채 실패했다. 김세훈 스포츠부장은 홍명보가 가장 큰 잘못을 했지만 인격 모독까지 하면서 무릎 꿇리는 게 한국 축구에 어떤 도움이 되는가 손흥민은 국대 뽑지 말았어야했음, 경기장 안에서나 경기장 밖 락커룸에서의 행동 모두 수준 이하의 행동을 한 선수다",문화/트렌드
"스포츠경향 양승남 기자·MBN 이규연 기자, 2026년 2분기 체육기자상 수... 네이버스포츠가 언론사 분류와 기술 기반의 자동 분류 시스템을 사용하여 스포츠 기사 섹션 정보를 제공합니다. 오분류 제보는 네이버스포츠로 제보를 부탁드립니다. 언론사 페이지(아웃링크)로 이동해 볼 수 있습니다.",문화/트렌드
"[박성률의 스포츠&의학 칼럼] 근육보다 중요한 것 근육은 특정 부위만 키운다고 완성되지 않는다. 심폐기능과 전신의 균형을 함께 단련할 때 운동 효과는 더욱 커진다는 사실을 이번 연구는 다시 한번 보여줬다. 체중 1kg당 3.2g을 섭취한 그룹은 최대 근력에서 다소 빠른 증가를 보였다. 그러나 하루 1.6g을 섭취한 그룹 역시 근육량과 근력, 운동 수행능력 모두에서 충분한 향상을 나타냈다. 운동의 목적은 근육을 키우는 것이 아니다. 건강하게 오래 살아가는 것이다. 오늘도 운동을 마치고 쉐이크를 흔드는 사람들에게 전하고 싶다. 조금 덜 먹어도 괜찮다. 조금 천천히 변해도 괜찮다.",라이프
"트럼프 “美가 아마도 호르무즈 통제… 대가 받아야” 미국과 이란이 최근 4번째 충돌하여 긴장이 고조되고 있다. 미국은 이란의 방공망 등에 추가 공습을 개시했으며, 이란도 보복에 나섰다. 호르무즈해협 통항량이 대폭 감소하고 있는 가운데, 국내 해운업계는 선박 안전 확인과 운항 차질 가능성 점검에 촉각을 기울이고 있다. 원유 수급은 7·8월 국내 도입 물량을 충분히 확보한 터라 당장 문제가 없지만 사태가 장기화할 경우 얘기가 달라진다.",사회/세계
"미군, 이란 추가 공습 시작…""호르무즈 자유항행 위협 능력 약화 목표"" 미군이 이란에 대한 새로운 공습을 시작했다. 호르무즈 해협을 자유롭게 통항하는 민간 선원과 상선을 공격하는 이란의 능력을 계속 약화하기 위한 것 도널드 트럼프 대통령은 이란군에 책임을 묻기 위해 이번 타격을 지시했다.",사회/세계
"""잠깐 음료 마시다""…화물차가 시내버스 추돌해 16명 부상(종합) 울산에서 시내버스와 화물차가 충돌해 16명이 다쳤으며, 부상자 수는 중상 2명·경상 10명 등 12명으로 집계됐다. 사고를 낸 화물차 운전자 A씨는 음주와 약물 운전 정황은 없는 것으로 조사됐으며, 경찰에",사회/세계
'태국 방콕 술집 화재 참사' 27명 사망·63명 부상 태국 방콕의 한 펍에서 대형 화재가 발생해 최소 27명이 사망하고 63명이 부상을 입었다. 화재 당시 생존자들은 연기를 피해 술집 뒤편 화장실 쪽으로 몸을 피했지만 그곳에는 비상구가 없어 다수가 고립됐다고 진술했다. 방콕 당국은 정확한 화재 원인과 함께 비상구 운영 및 안전관리 규정 준수 여부를 집중 조사하고 있다.,사회/세계
"태국 방콕 술집서 한밤중 화재…27명 숨지고 63명 부상 방콕 술집에서 불이 나 최소 27명이 숨지고 60여 명이 다쳤다. 불길은 신고 약 30분 만에 진화됐지만 술집 안에 짙은 연기가 순식간에 퍼지면서 손님들이 출구를 찾지 못한 것으로 파악됐다. 당국은 피해자 신원 확인 작업을 진행 중이며, 아직 한국인 인명피해 여부는 확인되지 않았다.",사회/세계
“음료 마시다 앞을 못 봤다”···울산서 화물차가 시내버스 들이받아... 울산에서 시내버스와 화물차가 충돌해 16명이 다치는 사고가 발생했다. 화물차 운전자는 '잠깐 음료를 마시다가 미처 앞을 못 봤다'고 진술한 것으로 알려졌다. 경찰은 화물차 운전자 A씨(50대)를 교통사고처리 특례법상 치상 혐의로 입건하고 정확한 사고 원인을 조사할 예정이다.,사회/세계
"트럼프 ""미, 호르무즈 해협 통제할 것‥그 대가 받아야"" 도널드 트럼프 미국 대통령이 호르무즈 해협을 통제할 수 있다고 밝혔다. 트럼프 대통령은 이 해협의 수호자가 될 것이라며 대가를 받아야 한다고 강조했다. 미국이 호르무즈 해협의 안전한 통행을 보장하는 대가로 통행료를 부과할 수 있다는 뜻을 시사하고 있다.",사회/세계
"현대모비스 램프 매각해도 직원 30%는 안 옮긴다…가처분 소송도 현대모비스가 프랑스 회사 오피모빌리티에 램프사업을 매각하는 과정에서 인수한 전적 인력이 30% 줄어든 390여 명으로 최종 확정됐다. 전적 제외 인력들은 모비스 소속으로 추후 분할 매각을 위해 신설될 법인을 위한 기술 지원 업무를 하게 될 것으로 알려졌으며, 노조는 이달 3일 강제 전적 반대 등을 요구하며 총력 결의대회를 개최했다. 사무직 노조는 이달 3일 사옥에서 반대 시위에 나선 상황으로 법적 대응까지 준비하고 있으며, 본계약이 성사된다고 해도 법적 리스크가 불거질 수밖에 없다.",경제
"여행하는 기분…오피와 베네치아 골목을 걷다 줄리안 오피 작가의 작품이 울산시립미술관에서 열리는 전시회에 시민들의 관심이 이어졌다. 전시회에서는 30m 규모의 미디어 스크린과 4m 규모의 LED 파사드에 단순한 선과 색, 형태로 표현된 사람들의 얼굴이 담긴 영상이 가로, 세로로 지나가고 있었다. 울산시립미술관은 이날부터 10월5일까지 XR Lab과 잔디마당에서 진행되는 전시회를 연장하기로 했다.",문화/트렌드
"가상현실 속 베네치아 걷다…줄리안 오피, 울산서 '예술 변주' 울산시립미술관은 줄리안 오피의 개인전을 열어 세계적인 현대미술가의 작품 세계를 조망하게 된다. 이 전시는 VR 설치 작품 '오피.가상현실/베네치아'와 LED 조각, 옥외 미디어 스크린 등 다양한 매체를 활용해 현대 도시인의 모습을 표현하게 된다. 줄리안 오피는 예술은 새로운 기술과 만나왔다고 생각하며, 단순한 선에 대한 중요성을 강조했다.",문화/트렌드
"부산바다와 미술관…가장 감성적인 여름 휴가 부산의 휴양지에서 예술의 장이 마련됐다. 21명의 작가가 참여한 특별전으로, 다양한 작품을 볼 수 있다. 아스티 호텔 부산에서는 'THE ART OF REST'라는 주제로 웰니스 아트 전시를 개최한다. 세계적인 명성의 현대미술 작가 6명의 작품이 소개된다. 달튼 회고전은 1960년대 초기작부터 최근작까지 120여 점을 선보이며 그의 작품 세계를 오롯이 즐길 수 있는 대형 회고전이다.",라이프|문화/트렌드
"""AI 시대, 기획자의 생존과 성장을 논하다""…'제13회 한국 IT기획자 컨퍼... 맥비기획이 제13회 한국 IT기획자 컨퍼런스 2026을 개최하여 인공지능(AI) 기술 확산에 따른 현업 전문가들의 실무 경험과 전략을 공유하는 자리를 마련했다. 컨퍼런스는 총 13개의 전문 세션으로 구성됐으며, 주요 강연으로는 AI를 업무 프로세스에 적용한 사례를 다룬 로디의 '차세대 PM의 기준' 등이 진행됐다. 맥비기획 관계자는 '앞으로도 IT 기획 생태계의 발전과 기획자들의 성장을 돕기 위한 지식 공유의 장을 꾸준히 이어가겠다'고 말했다.",IT/과학
"'제명 의결' 국민의힘 장용식 음성군의원 ""소명 노력할 것"" 박재천 음성군의원은 제명 징계를 받고 '소명 노력을 하겠다'고 밝혔다. 장 의원은 도당 윤리위원회의 결정에 불복해 이의신청할 것이냐는 견해를 밝혀 왔다. 군의회 의석수는 더불어민주당과 국민의힘이 4대 4 동수이며, 민주당이 10대 의회 전반기 의장과 부의장을 모두 차지했다.",정치
